LOADCOMMANDID,COVERAGETYPE,CREATEUSERID,PUBLICID,PROFILEID,COSTTYPE,BEANVERSION,RETIRED,CREATETIME,POLICYTYPE,UPDATEUSERID,LIMITAMOUNT,LIMITTYPE,UPDATETIME,ID
,,3,PICCLimit:66300,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,7,2018-08-02 15:30:57.167,46412
,,3,PICCLimit:66301,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46413
,,3,PICCLimit:66302,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46414
,,3,PICCLimit:66303,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46415
,,3,PICCLimit:66305,7,1.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46416
,,3,PICCLimit:66306,7,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46417
,,3,PICCLimit:66309,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46418
,,3,PICCLimit:66310,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46419
,,3,PICCLimit:66311,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46420
,,3,PICCLimit:66312,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,7,2018-08-02 15:30:57.167,46421
,,3,PICCLimit:66313,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46422
,,3,PICCLimit:66314,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46423
,,3,PICCLimit:66315,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46424
,,3,PICCLimit:66317,7,1.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46425
,,3,PICCLimit:66318,7,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46426
,,3,PICCLimit:66321,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46427
,,3,PICCLimit:66322,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46428
,,3,PICCLimit:66323,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46429
,,3,PICCLimit:66325,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46430
,,3,PICCLimit:66326,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46431
,,3,PICCLimit:66327,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46432
,,3,PICCLimit:66329,7,1.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46433
,,3,PICCLimit:66330,7,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46434
,,3,PICCLimit:66393,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46435
,,3,PICCLimit:66394,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46436
,,3,PICCLimit:66395,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46437
,,3,PICCLimit:66396,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,7,2018-08-02 15:30:57.167,46438
,,3,PICCLimit:66397,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46439
,,3,PICCLimit:66398,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46440
,,3,PICCLimit:66399,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46441
,,3,PICCLimit:66401,7,1.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46442
,,3,PICCLimit:66402,7,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46443
,,3,PICCLimit:66429,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46444
,,3,PICCLimit:66430,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46445
,,3,PICCLimit:66431,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46446
,,3,PICCLimit:66432,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,7,2018-08-02 15:30:57.167,46447
,,3,PICCLimit:66433,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46448
,,3,PICCLimit:66434,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46449
,,3,PICCLimit:66435,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46450
,,3,PICCLimit:66437,7,1.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46451
,,3,PICCLimit:66438,7,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46452
,,3,PICCLimit:66453,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46453
,,3,PICCLimit:66454,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46454
,,3,PICCLimit:66455,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46455
,,3,PICCLimit:66456,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,7,2018-08-02 15:30:57.167,46456
,,3,PICCLimit:66457,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46457
,,3,PICCLimit:66458,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46458
,,3,PICCLimit:66459,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46459
,,3,PICCLimit:66461,7,1.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46460
,,3,PICCLimit:66462,7,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46461
,,3,PICCLimit:66489,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46462
,,3,PICCLimit:66490,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46463
,,3,PICCLimit:66491,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46464
,,3,PICCLimit:66492,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,7,2018-08-02 15:30:57.167,46465
,,3,PICCLimit:66493,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46466
,,3,PICCLimit:66494,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46467
,,3,PICCLimit:66495,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46468
,,3,PICCLimit:66497,7,1.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46469
,,3,PICCLimit:66498,7,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46470
,,3,PICCLimit:67389,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46471
,,3,PICCLimit:67390,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46472
,,3,PICCLimit:67391,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46473
,,3,PICCLimit:67393,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46474
,,3,PICCLimit:67394,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46475
,,3,PICCLimit:67395,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46476
,,3,PICCLimit:69177,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46477
,,3,PICCLimit:69178,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46478
,,3,PICCLimit:69179,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46479
,,3,PICCLimit:69181,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46480
,,3,PICCLimit:69182,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46481
,,3,PICCLimit:69183,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46482
,,3,PICCLimit:69185,7,1.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46483
,,3,PICCLimit:69186,7,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46484
,,3,PICCLimit:69237,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46485
,,3,PICCLimit:69238,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46486
,,3,PICCLimit:69239,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46487
,,3,PICCLimit:69241,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46488
,,3,PICCLimit:69242,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46489
,,3,PICCLimit:69243,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46490
,,3,PICCLimit:69245,7,1.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46491
,,3,PICCLimit:69246,7,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46492
,,3,PICCLimit:69249,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46493
,,3,PICCLimit:69250,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46494
,,3,PICCLimit:69251,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46495
,,3,PICCLimit:69253,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46496
,,3,PICCLimit:69254,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46497
,,3,PICCLimit:69255,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46498
,,3,PICCLimit:69257,7,1.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46499
,,3,PICCLimit:69258,7,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46500
,,3,PICCLimit:69261,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46501
,,3,PICCLimit:69262,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46502
,,3,PICCLimit:69263,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46503
,,3,PICCLimit:69265,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46504
,,3,PICCLimit:69266,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46505
,,3,PICCLimit:69267,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46506
,,3,PICCLimit:69269,7,1.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46507
,,3,PICCLimit:69270,7,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46508
,,3,PICCLimit:69311,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46509
,,3,PICCLimit:69315,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46510
,,3,PICCLimit:69317,6,1.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46511
,,3,PICCLimit:69318,6,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46512
,,3,PICCLimit:69323,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46513
,,3,PICCLimit:69327,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46514
,,3,PICCLimit:69335,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46515
,,3,PICCLimit:69339,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46516
,,3,PICCLimit:69347,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46517
,,3,PICCLimit:69351,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46518
,,3,PICCLimit:69359,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46519
,,3,PICCLimit:69363,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46520
,,3,PICCLimit:69371,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46521
,,3,PICCLimit:69375,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46522
,,3,PICCLimit:69383,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46523
,,3,PICCLimit:69387,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46524
,,3,PICCLimit:69395,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46525
,,3,PICCLimit:69399,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46526
,,3,PICCLimit:69407,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46527
,,3,PICCLimit:69411,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46528
,,3,PICCLimit:69419,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46529
,,3,PICCLimit:69423,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46530
,,3,PICCLimit:69431,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46531
,,3,PICCLimit:69435,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46532
,,3,PICCLimit:69443,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46533
,,3,PICCLimit:69447,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46534
,,3,PICCLimit:69455,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46535
,,3,PICCLimit:69459,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46536
,,3,PICCLimit:69527,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46537
,,3,PICCLimit:69531,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46538
,,3,PICCLimit:69563,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46539
,,3,PICCLimit:69567,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46540
,,3,PICCLimit:69587,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46541
,,3,PICCLimit:69591,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46542
,,3,PICCLimit:69623,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46543
,,3,PICCLimit:69627,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46544
,,3,PICCLimit:70523,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46545
,,3,PICCLimit:70527,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46546
,,3,PICCLimit:72309,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46547
,,3,PICCLimit:72310,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46548
,,3,PICCLimit:72311,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46549
,,3,PICCLimit:72315,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46550
,,3,PICCLimit:72369,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46551
,,3,PICCLimit:72370,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46552
,,3,PICCLimit:72371,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46553
,,3,PICCLimit:72375,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46554
,,3,PICCLimit:72381,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46555
,,3,PICCLimit:72382,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46556
,,3,PICCLimit:72383,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46557
,,3,PICCLimit:72387,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46558
,,3,PICCLimit:72393,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46559
,,3,PICCLimit:72394,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46560
,,3,PICCLimit:72395,6,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46561
,,3,PICCLimit:72399,6,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46562
,,3,PICCLimit:72441,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,97500.0,6,2018-08-02 15:30:57.167,46563
,,3,PICCLimit:72442,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46564
,,3,PICCLimit:72443,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46565
,,3,PICCLimit:72447,17,10002.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46566
,,3,PICCLimit:72449,17,1.0,0,0,2018-08-02 15:30:57.167,,3,97500.0,6,2018-08-02 15:30:57.167,46567
,,3,PICCLimit:72450,17,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46568
,,3,PICCLimit:72453,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,97500.0,6,2018-08-02 15:30:57.167,46569
,,3,PICCLimit:72454,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46570
,,3,PICCLimit:72455,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46571
,,3,PICCLimit:72459,17,10002.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46572
,,3,PICCLimit:72465,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,97500.0,6,2018-08-02 15:30:57.167,46573
,,3,PICCLimit:72466,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46574
,,3,PICCLimit:72467,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46575
,,3,PICCLimit:72471,17,10002.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46576
,,3,PICCLimit:72477,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,97500.0,6,2018-08-02 15:30:57.167,46577
,,3,PICCLimit:72478,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46578
,,3,PICCLimit:72479,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46579
,,3,PICCLimit:72483,17,10002.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46580
,,3,PICCLimit:72489,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,97500.0,6,2018-08-02 15:30:57.167,46581
,,3,PICCLimit:72490,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46582
,,3,PICCLimit:72491,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46583
,,3,PICCLimit:72495,17,10002.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46584
,,3,PICCLimit:72501,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,97500.0,6,2018-08-02 15:30:57.167,46585
,,3,PICCLimit:72502,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46586
,,3,PICCLimit:72503,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46587
,,3,PICCLimit:72507,17,10002.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46588
,,3,PICCLimit:72513,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,97500.0,6,2018-08-02 15:30:57.167,46589
,,3,PICCLimit:72514,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46590
,,3,PICCLimit:72515,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46591
,,3,PICCLimit:72519,17,10002.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46592
,,3,PICCLimit:72525,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,97500.0,6,2018-08-02 15:30:57.167,46593
,,3,PICCLimit:72526,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46594
,,3,PICCLimit:72527,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46595
,,3,PICCLimit:72531,17,10002.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46596
,,3,PICCLimit:72537,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,97500.0,6,2018-08-02 15:30:57.167,46597
,,3,PICCLimit:72538,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46598
,,3,PICCLimit:72539,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46599
,,3,PICCLimit:72543,17,10002.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46600
,,3,PICCLimit:72549,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,97500.0,6,2018-08-02 15:30:57.167,46601
,,3,PICCLimit:72550,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46602
,,3,PICCLimit:72551,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46603
,,3,PICCLimit:72555,17,10002.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46604
,,3,PICCLimit:72561,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,97500.0,6,2018-08-02 15:30:57.167,46605
,,3,PICCLimit:72562,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46606
,,3,PICCLimit:72563,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46607
,,3,PICCLimit:72567,17,10002.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46608
,,3,PICCLimit:72573,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,97500.0,6,2018-08-02 15:30:57.167,46609
,,3,PICCLimit:72574,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46610
,,3,PICCLimit:72575,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46611
,,3,PICCLimit:72579,17,10002.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46612
,,3,PICCLimit:72585,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,97500.0,6,2018-08-02 15:30:57.167,46613
,,3,PICCLimit:72586,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46614
,,3,PICCLimit:72587,17,10001.0,0,0,2018-08-02 15:30:57.167,,3,75001.0,9,2018-08-02 15:30:57.167,46615
